Date,Open,High,Low,Close,Volume,signal
2024-12-03,389.489990234375,391.8999938964844,386.4599914550781,390.9700012207031,923700,['hammer']
2024-12-04,390.75,392.2099914550781,387.9599914550781,389.760009765625,707700,[]
2024-12-05,387.1799926757813,388.7099914550781,379.8200073242188,382.4500122070313,1319500,[]
2024-12-06,383.0899963378906,389.989990234375,383.0899963378906,385.0199890136719,1049400,[]
2024-12-09,384.7999877929688,385.1499938964844,378.75,381.1099853515625,924900,[]
2024-12-10,384.1199951171875,385.55999755859375,381.0899963378906,382.6799926757813,1281700,[]
2024-12-11,383.0199890136719,386.6300048828125,375.260009765625,376.1600036621094,1214000,[]
2024-12-12,377.0,378.0899963378906,374.6199951171875,375.05999755859375,846100,[]
2024-12-13,375.6199951171875,376.489990234375,373.1499938964844,374.6000061035156,755800,[]
2024-12-16,375.0,376.239990234375,372.4500122070313,372.7000122070313,1155500,[]
2024-12-17,371.5799865722656,374.5700073242188,368.0499877929688,370.80999755859375,1540400,[]
2024-12-18,371.0,371.9200134277344,358.489990234375,359.1700134277344,1618000,[]
2024-12-19,359.3099975585937,363.05999755859375,356.29998779296875,357.1400146484375,1713400,[]
2024-12-20,356.2300109863281,364.80999755859375,356.0,364.6000061035156,3146700,['engulfing_bull']
2024-12-23,364.7900085449219,367.260009765625,362.4400024414063,366.489990234375,1461400,[]
2024-12-24,368.2799987792969,370.8299865722656,366.55999755859375,370.7799987792969,431000,[]
2024-12-26,368.239990234375,370.6499938964844,367.4800109863281,369.4200134277344,839200,[]
2024-12-27,367.2300109863281,369.6700134277344,364.7900085449219,367.1099853515625,705500,[]
2024-12-30,362.8999938964844,364.1099853515625,358.6700134277344,362.260009765625,813900,[]
2024-12-31,361.8999938964844,364.5799865722656,358.239990234375,360.04998779296875,821800,[]
2025-01-02,362.4800109863281,362.4800109863281,356.82000732421875,358.7200012207031,858300,[]
2025-01-03,360.9700012207031,362.0,358.29998779296875,361.5199890136719,805500,[]
2025-01-06,360.9599914550781,362.4400024414063,358.0199890136719,361.3599853515625,1269900,[]
