Date,Open,High,Low,Close,Volume,signal
2021-02-14,294.94000244140625,295.489990234375,288.42999267578125,294.010009765625,708400,[]
2021-02-21,293.4100036621094,303.2699890136719,279.3299865722656,281.54998779296875,2528100,[]
2021-02-28,280.82000732421875,283.9700012207031,265.42999267578125,280.6499938964844,2619700,[]
2021-03-07,281.69000244140625,285.9700012207031,253.8600006103516,262.3999938964844,2322200,[]
2021-03-14,262.3900146484375,276.8299865722656,259.1400146484375,274.1199951171875,1691100,[]
2021-03-21,274.0,279.5799865722656,268.4200134277344,277.1499938964844,2248100,[]
2021-03-28,276.6300048828125,286.0,269.5799865722656,280.3099975585937,2051800,[]
2021-04-04,278.19000244140625,285.0199890136719,275.69000244140625,284.7699890136719,1836100,[]
2021-04-11,286.739990234375,296.54998779296875,285.2900085449219,296.5199890136719,1480300,[]
2021-04-18,296.5199890136719,314.8399963378906,295.1600036621094,313.8299865722656,1807900,[]
2021-04-25,311.7699890136719,326.510009765625,311.7699890136719,323.67999267578125,1777400,[]
2021-05-02,324.32000732421875,333.5799865722656,318.6300048828125,328.5199890136719,2471200,[]
2021-05-09,328.07000732421875,334.8399963378906,324.1000061035156,333.67999267578125,1996700,[]
2021-05-16,333.95001220703125,339.6499938964844,324.0,333.07000732421875,2118800,[]
2021-05-23,332.95001220703125,336.5599975585937,323.0799865722656,333.45001220703125,1887700,[]
2021-05-30,335.82000732421875,349.260009765625,334.0,347.510009765625,2690100,[]
2021-06-06,347.989990234375,349.2900085449219,329.5299987792969,333.42999267578125,1193700,[]
2021-06-13,333.0,345.4200134277344,328.2799987792969,345.3299865722656,1895100,[]
2021-06-20,345.92999267578125,354.0599975585937,341.1600036621094,352.2900085449219,1668500,[]
2021-06-27,354.20001220703125,361.7799987792969,349.9800109863281,360.0599975585937,1532600,[]
2021-07-04,360.3800048828125,365.9800109863281,357.32000732421875,365.739990234375,1687400,[]
2021-07-11,365.6099853515625,375.3599853515625,365.6099853515625,374.1900024414063,1930800,[]
2021-07-18,376.0799865722656,377.1900024414063,368.0199890136719,373.6600036621094,1245000,[]
2021-07-25,371.8500061035156,381.5199890136719,362.510009765625,381.0700073242188,1777200,['engulfing_bull']
2021-08-01,379.4599914550781,413.2200012207031,373.1900024414063,411.7300109863281,2391100,[]
2021-08-08,412.3399963378906,430.1700134277344,404.3999938964844,427.489990234375,1509000,[]
2021-08-15,428.7099914550781,434.5700073242188,419.4200134277344,434.2799987792969,1120300,[]
2021-08-22,435.0400085449219,450.4400024414063,433.7699890136719,449.510009765625,1485000,[]
2021-08-29,450.8999938964844,450.8999938964844,440.3699951171875,446.9599914550781,1247800,[]
2021-09-05,447.1700134277344,465.3999938964844,442.260009765625,464.3800048828125,1775400,[]
2021-09-12,463.4599914550781,475.3500061035156,457.0,459.0299987792969,1192400,[]
2021-09-19,461.1799926757813,462.0799865722656,437.6199951171875,448.6199951171875,2021900,[]
2021-09-26,444.1199951171875,459.6199951171875,440.1199951171875,457.1099853515625,1241200,[]
2021-10-03,453.7300109863281,454.5499877929688,406.8399963378906,419.7300109863281,2093900,[]
2021-10-10,416.7000122070313,422.7699890136719,405.239990234375,407.1400146484375,1901100,[]
2021-10-17,404.5,412.8900146484375,399.1600036621094,404.80999755859375,1325800,[]
2021-10-24,402.9500122070313,424.7999877929688,402.4400024414063,421.1900024414063,1550800,[]
2021-10-31,422.5199890136719,432.5199890136719,403.8399963378906,429.8800048828125,2296200,[]
2021-11-07,430.9400024414063,441.1400146484375,401.2699890136719,403.7799987792969,2946400,[]
2021-11-14,405.6799926757813,420.8599853515625,399.6700134277344,419.2099914550781,1667500,[]
2021-11-21,418.0,455.80999755859375,417.8200073242188,448.4500122070313,1655600,[]
2021-11-28,449.30999755859375,455.4100036621094,423.3699951171875,438.8800048828125,1170600,[]
2021-12-05,439.9200134277344,457.989990234375,426.9200134277344,434.1300048828125,2804700,[]
2021-12-12,433.510009765625,440.1099853515625,419.2099914550781,431.5700073242188,1743300,[]
2021-12-19,433.0499877929688,457.5700073242188,423.80999755859375,449.80999755859375,2004100,[]
2021-12-26,448.5899963378906,462.75,431.0,459.8399963378906,1308600,[]
2022-01-02,467.8200073242188,475.0,460.1099853515625,469.010009765625,1172000,[]
2022-01-09,466.3500061035156,468.0499877929688,389.7699890136719,390.4700012207031,2487100,[]
2022-01-16,388.0799865722656,407.6600036621094,372.0899963378906,379.7799987792969,2116000,[]
2022-01-23,367.0400085449219,389.0199890136719,365.6099853515625,367.7999877929688,2231100,['inverted_hammer']
2022-01-30,364.2000122070313,393.0499877929688,360.3999938964844,393.0299987792969,3642700,[]
2022-02-06,394.9400024414063,408.9800109863281,387.2200012207031,400.75,1820500,[]
2022-02-13,401.010009765625,408.9599914550781,390.989990234375,391.2000122070313,1609000,[]
2022-02-20,390.8200073242188,395.0,367.5899963378906,369.489990234375,2712900,[]
2022-02-27,369.25,386.5700073242188,349.1499938964844,386.4700012207031,1956100,[]
2022-03-06,385.2699890136719,392.260009765625,378.5299987792969,387.1900024414063,1952400,[]
2022-03-13,385.239990234375,385.239990234375,358.57000732421875,363.2099914550781,1462300,[]
2022-03-20,365.3500061035156,418.75,363.9400024414063,414.6900024414063,2277600,[]
2022-03-27,412.6199951171875,418.010009765625,398.5499877929688,405.239990234375,1400000,[]
2022-04-03,407.260009765625,421.8800048828125,402.0400085449219,417.0299987792969,2120600,[]
2022-04-10,416.8500061035156,424.0,398.6000061035156,413.5799865722656,1534100,[]
2022-04-17,411.9200134277344,411.9200134277344,379.6300048828125,381.2200012207031,1366000,[]
2022-04-24,382.8299865722656,382.8299865722656,349.2300109863281,349.7699890136719,2412000,[]
2022-05-01,347.0400085449219,350.739990234375,308.3599853515625,315.0599975585937,3065900,[]
2022-05-08,313.8699951171875,320.6700134277344,300.17999267578125,306.3399963378906,3032700,[]
2022-05-15,302.29998779296875,306.95001220703125,288.1199951171875,304.9700012207031,2042500,['hammer']
2022-05-22,303.0,311.1600036621094,290.9700012207031,300.67999267578125,1917100,[]
2022-05-29,303.5,321.3699951171875,296.0599975585937,321.2099914550781,2054900,[]
2022-06-05,318.75,319.3699951171875,305.3699951171875,309.8800048828125,2182100,[]
2022-06-12,312.6700134277344,318.07000732421875,293.1499938964844,293.510009765625,1793500,[]
2022-06-19,287.70001220703125,294.6199951171875,275.8900146484375,282.82000732421875,2735600,[]
2022-06-26,286.3299865722656,302.1000061035156,285.5,301.17999267578125,1713400,[]
2022-07-03,302.1000061035156,308.6199951171875,291.3999938964844,307.739990234375,1862600,[]
2022-07-10,302.3699951171875,321.25,298.1199951171875,318.4800109863281,1965800,[]
2022-07-17,318.4800109863281,319.07000732421875,290.8800048828125,300.44000244140625,2231700,[]
2022-07-24,299.75,318.69000244140625,290.510009765625,313.6400146484375,1854000,[]
2022-07-31,312.8999938964844,345.1000061035156,305.3900146484375,343.5599975585937,2510000,[]
2022-08-07,340.260009765625,346.8399963378906,335.3800048828125,341.70001220703125,1703000,[]
2022-08-14,343.4800109863281,347.239990234375,329.2200012207031,340.9800109863281,1228600,[]
2022-08-21,340.70001220703125,344.989990234375,316.1300048828125,319.5199890136719,1614900,[]
2022-08-28,315.0,317.3800048828125,302.9599914550781,303.7699890136719,1506100,[]
2022-09-04,301.44000244140625,304.3699951171875,289.9700012207031,291.3500061035156,1736400,[]
2022-09-11,291.1499938964844,315.7699890136719,287.6700134277344,313.510009765625,1197000,['engulfing_bull']
2022-09-18,314.010009765625,316.8099975585937,266.3099975585937,268.0599975585937,2720700,[]
2022-09-25,265.7799987792969,269.9700012207031,248.9499969482422,254.2400054931641,2075300,[]
2022-10-02,253.22000122070312,258.0400085449219,244.7100067138672,246.0800018310547,2599100,[]
2022-10-09,249.0500030517578,262.45001220703125,245.3699951171875,249.82000732421875,2533200,[]
2022-10-16,251.08999633789065,253.3300018310547,231.9199981689453,247.52999877929688,3361500,['hammer']
2022-10-23,253.8600006103516,264.69000244140625,227.2100067138672,232.8800048828125,3906100,[]
2022-10-30,235.1300048828125,260.4700012207031,206.19000244140625,225.509994506836,6397300,[]
2022-11-06,223.7400054931641,231.3999938964844,206.9900054931641,215.58999633789065,4924000,[]
2022-11-13,217.3600006103516,253.52999877929688,215.1999969482422,250.92999267578125,3521900,[]
2022-11-20,248.88999938964844,252.5800018310547,219.2400054931641,225.0,5546600,[]
2022-11-27,224.6600036621093,232.22000122070312,220.8000030517578,226.6499938964844,3219700,[]
2022-12-04,224.8600006103516,246.83999633789065,221.82000732421875,244.3500061035156,3414700,[]
2022-12-11,239.94000244140625,242.1100006103516,230.8000030517578,239.009994506836,3082900,[]
2022-12-18,239.77999877929688,255.3000030517578,225.2400054931641,226.1000061035156,4124300,[]
2022-12-25,226.1100006103516,236.6600036621093,224.1499938964844,235.1300048828125,2151500,[]
2023-01-01,234.8300018310547,242.3699951171875,230.6600036621093,235.3500061035156,1269100,[]
2023-01-08,238.3099975585937,243.19000244140625,225.6600036621093,232.5,2366300,[]
2023-01-15,236.1199951171875,253.759994506836,235.4100036621093,250.6999969482422,2944300,[]
2023-01-22,249.2400054931641,259.6000061035156,247.63999938964844,259.54998779296875,2556700,[]
