Date,Open,High,Low,Close,Volume,signal
2021-02-11,121.52999877929688,122.0,120.0,121.6500015258789,739000,[]
2021-02-12,121.06999969482422,122.0199966430664,120.38999938964844,121.75,630800,[]
2021-02-16,122.4800033569336,122.5999984741211,120.62000274658205,121.2300033569336,632100,[]
2021-02-17,120.62999725341795,121.26000213623048,119.62999725341795,120.20999908447266,848200,[]
2021-02-18,119.7300033569336,119.93000030517578,117.95999908447266,118.9499969482422,810300,[]
2021-02-19,119.77999877929688,122.3000030517578,119.38999938964844,120.86000061035156,863600,[]
2021-02-22,120.25,120.87999725341795,119.0,120.13999938964844,762700,[]
2021-02-23,119.61000061035156,120.5500030517578,118.06999969482422,119.94000244140624,1300700,[]
2021-02-24,120.5199966430664,123.6999969482422,119.91999816894533,123.01000213623048,816000,[]
2021-02-25,123.12999725341795,123.8499984741211,119.68000030517578,120.3000030517578,859500,[]
2021-02-26,120.91999816894533,120.91999816894533,117.8000030517578,117.97000122070312,1426100,[]
2021-03-01,119.52999877929688,123.05999755859376,119.52999877929688,122.27999877929688,828400,[]
2021-03-02,122.52999877929688,122.9499969482422,121.81999969482422,122.38999938964844,717300,[]
2021-03-03,122.0199966430664,124.0,121.80999755859376,122.4800033569336,839200,[]
2021-03-04,122.2699966430664,123.11000061035156,118.41000366210938,120.38999938964844,862200,[]
2021-03-05,121.4800033569336,122.76000213623048,118.86000061035156,122.25,982600,[]
2021-03-08,123.30999755859376,125.77999877929688,122.0500030517578,123.4800033569336,1490600,[]
2021-03-09,124.23999786376952,124.45999908447266,120.62000274658205,120.62999725341795,1435600,[]
2021-03-10,121.12999725341795,124.0199966430664,120.23999786376952,123.72000122070312,1565100,[]
2021-03-11,123.69000244140624,124.69000244140624,121.69000244140624,121.91000366210938,1245300,[]
2021-03-12,122.04000091552734,122.0999984741211,120.41000366210938,121.56999969482422,1075700,[]
2021-03-15,121.29000091552734,122.8499984741211,119.75,122.77999877929688,1096700,['engulfing_bull']
2021-03-16,123.5500030517578,124.11000061035156,120.73999786376952,120.83999633789062,610000,[]
2021-03-17,120.76000213623048,123.16999816894533,120.1999969482422,121.70999908447266,868300,[]
2021-03-18,121.44000244140624,124.0,121.25,121.66999816894533,827200,[]
2021-03-19,121.12999725341795,122.41000366210938,120.11000061035156,120.76000213623048,1226600,[]
2021-03-22,120.91999816894533,123.2699966430664,120.25,122.88999938964844,1456700,[]
2021-03-23,122.33999633789062,124.72000122070312,121.12999725341795,121.66999816894533,1205100,[]
2021-03-24,122.20999908447266,124.5199966430664,122.0199966430664,122.80999755859376,932900,[]
2021-03-25,123.11000061035156,123.23999786376952,120.63999938964844,123.0500030517578,1254800,[]
2021-03-26,124.0,127.5199966430664,122.83999633789062,127.31999969482422,1045800,[]
2021-03-29,126.51000213623048,128.83999633789062,126.05999755859376,128.2100067138672,1354800,[]
2021-03-30,127.95999908447266,129.1300048828125,127.13999938964844,127.44000244140624,1011900,[]
2021-03-31,127.79000091552734,128.9499969482422,126.27999877929688,127.7300033569336,1247900,[]
2021-04-01,128.3300018310547,128.99000549316406,127.0,128.66000366210938,701000,[]
2021-04-05,129.77999877929688,130.7899932861328,128.8300018310547,130.7100067138672,738000,[]
2021-04-06,130.61000061035156,131.7899932861328,129.3699951171875,129.7899932861328,947300,[]
2021-04-07,129.66000366210938,130.11000061035156,128.64999389648438,129.5500030517578,555300,[]
2021-04-08,129.02999877929688,131.08999633789062,128.42999267578125,130.32000732421875,1945900,['engulfing_bull']
2021-04-09,130.9199981689453,131.47999572753906,130.08999633789062,131.2899932861328,865000,[]
2021-04-12,131.3300018310547,133.10000610351562,131.3300018310547,132.99000549316406,784100,[]
2021-04-13,132.3800048828125,132.58999633789062,130.97999572753906,131.86000061035156,1022200,[]
2021-04-14,132.38999938964844,132.60000610351562,131.00999450683594,131.11000061035156,707000,[]
2021-04-15,131.47999572753906,133.9499969482422,131.47999572753906,133.14999389648438,1006000,[]
2021-04-16,134.3300018310547,134.8000030517578,132.2899932861328,132.85000610351562,1456900,[]
2021-04-19,133.0,133.27999877929688,130.91000366210938,132.1199951171875,727500,[]
2021-04-20,131.5,132.22000122070312,130.1300048828125,130.88999938964844,723400,[]
2021-04-21,131.0500030517578,133.1699981689453,130.6699981689453,133.08999633789062,624900,[]
2021-04-22,133.63999938964844,134.24000549316406,132.92999267578125,133.52999877929688,946300,[]
2021-04-23,133.7899932861328,135.61000061035156,133.50999450683594,135.00999450683594,540900,[]
2021-04-26,135.27999877929688,136.0399932861328,134.44000244140625,134.69000244140625,768000,[]
2021-04-27,134.9199981689453,135.35000610351562,133.63999938964844,135.10000610351562,543000,[]
2021-04-28,134.97000122070312,136.0500030517578,134.4600067138672,135.07000732421875,737100,[]
2021-04-29,136.0800018310547,137.83999633789062,135.1999969482422,137.08999633789062,948000,[]
2021-04-30,135.86000061035156,136.27999877929688,134.55999755859375,134.92999267578125,881900,[]
2021-05-03,136.10000610351562,136.10000610351562,133.86000061035156,134.30999755859375,1104200,[]
2021-05-04,133.82000732421875,136.88999938964844,133.1300048828125,136.02999877929688,1462200,['piercing_line']
2021-05-05,136.94000244140625,137.39999389648438,134.9499969482422,136.8800048828125,1381200,[]
2021-05-06,136.2100067138672,137.2899932861328,134.69000244140625,135.83999633789062,1509200,[]
2021-05-07,135.38999938964844,138.05999755859375,134.7899932861328,137.3300018310547,1545400,['engulfing_bull']
2021-05-10,137.8000030517578,139.07000732421875,136.9199981689453,137.08999633789062,886000,[]
2021-05-11,135.6699981689453,136.4199981689453,134.14999389648438,136.13999938964844,1333700,['hammer']
2021-05-12,135.77999877929688,135.86000061035156,130.47000122070312,130.83999633789062,1660800,[]
2021-05-13,131.52999877929688,133.99000549316406,131.16000366210938,133.4199981689453,856400,[]
2021-05-14,134.22999572753906,134.8699951171875,133.75,134.33999633789062,716900,[]
2021-05-17,133.72999572753906,134.4199981689453,132.1699981689453,133.94000244140625,713200,[]
2021-05-18,133.83999633789062,134.30999755859375,132.02000427246094,132.0800018310547,786700,[]
2021-05-19,130.39999389648438,131.66000366210938,129.6699981689453,131.52999877929688,911900,[]
2021-05-20,132.39999389648438,132.57000732421875,131.32000732421875,132.3800048828125,715500,[]
2021-05-21,133.02000427246094,133.86000061035156,131.97999572753906,132.85000610351562,1615000,[]
2021-05-24,133.58999633789062,134.2100067138672,132.6199951171875,133.69000244140625,1077600,[]
2021-05-25,133.8800048828125,134.52999877929688,132.97000122070312,133.1199951171875,787000,[]
2021-05-26,133.1300048828125,133.6300048828125,132.07000732421875,133.49000549316406,561900,['hammer']
2021-05-27,134.61000061035156,134.9600067138672,134.1699981689453,134.3800048828125,853600,[]
2021-05-28,135.1199951171875,135.57000732421875,134.02000427246094,135.10000610351562,875400,[]
2021-06-01,136.3300018310547,136.9499969482422,135.17999267578125,135.77000427246094,728100,[]
2021-06-02,135.60000610351562,136.86000061035156,135.05999755859375,135.8699951171875,1205900,[]
2021-06-03,135.2100067138672,137.57000732421875,134.67999267578125,136.8300018310547,1094400,[]
2021-06-04,137.33999633789062,137.94000244140625,136.89999389648438,137.6999969482422,999700,[]
2021-06-07,138.05999755859375,138.10000610351562,135.80999755859375,136.67999267578125,724300,[]
2021-06-08,136.99000549316406,137.39999389648438,135.74000549316406,136.7100067138672,584500,[]
2021-06-09,136.42999267578125,136.4499969482422,135.41000366210938,135.7100067138672,567700,[]
2021-06-10,136.27000427246094,137.0,135.5,136.35000610351562,718100,[]
2021-06-11,137.0,137.41000366210938,135.57000732421875,135.86000061035156,673100,[]
2021-06-14,135.4600067138672,136.25999450683594,134.83999633789062,136.17999267578125,553600,[]
