Date,Open,High,Low,Close,Volume,signal
2021-02-11,94.72000122070312,95.0999984741211,93.31999969482422,94.93000030517578,896400,[]
2021-02-12,94.44000244140624,95.13999938964844,93.33000183105467,94.0999984741211,593700,[]
2021-02-16,94.5,94.91999816894533,92.4800033569336,92.72000122070312,1258400,[]
2021-02-17,93.27999877929688,93.27999877929688,91.69000244140624,92.75,912600,[]
2021-02-18,92.29000091552734,92.79000091552734,90.97000122070312,91.66999816894533,795600,[]
2021-02-19,91.80999755859376,92.81999969482422,91.16000366210938,92.23999786376952,903800,[]
2021-02-22,92.66000366210938,96.75,92.29000091552734,96.45999908447266,1610700,[]
2021-02-23,97.0,101.62000274658205,96.20999908447266,101.13999938964844,2203900,[]
2021-02-24,101.72000122070312,105.18000030517578,101.12999725341795,104.69000244140624,1347500,[]
2021-02-25,105.08000183105467,106.94000244140624,101.8000030517578,102.72000122070312,1493600,[]
2021-02-26,101.94000244140624,102.72000122070312,99.0999984741211,99.12999725341795,1360800,[]
2021-03-01,100.79000091552734,103.29000091552734,100.2699966430664,101.29000091552734,1193100,[]
2021-03-02,100.69000244140624,101.6999969482422,99.29000091552734,101.38999938964844,1256700,[]
2021-03-03,101.7300033569336,105.87999725341795,101.61000061035156,104.54000091552734,1411000,[]
2021-03-04,104.75,105.75,99.4800033569336,100.91999816894533,1618700,[]
2021-03-05,101.83000183105467,102.87999725341795,99.47000122070312,102.26000213623048,834300,[]
2021-03-08,102.88999938964844,108.3499984741211,102.0999984741211,107.8000030517578,1224900,[]
2021-03-09,107.8000030517578,108.6500015258789,105.7300033569336,105.7699966430664,1441800,[]
2021-03-10,105.72000122070312,107.5999984741211,104.79000091552734,106.51000213623048,830900,[]
2021-03-11,106.51000213623048,108.6500015258789,105.66000366210938,107.29000091552734,1397800,[]
2021-03-12,108.33000183105467,110.36000061035156,107.16999816894533,108.58999633789062,1268400,[]
2021-03-15,107.44000244140624,108.52999877929688,105.77999877929688,107.04000091552734,856000,[]
2021-03-16,106.97000122070312,107.26000213623048,104.8000030517578,106.0199966430664,726100,[]
2021-03-17,105.7300033569336,106.5500030517578,104.62000274658205,106.11000061035156,708300,[]
2021-03-18,106.33000183105467,107.5,105.06999969482422,105.69000244140624,973200,[]
2021-03-19,105.2699966430664,106.31999969482422,104.16999816894533,104.38999938964844,1356900,[]
2021-03-22,104.01000213623048,104.8499984741211,102.33000183105467,102.44000244140624,1371900,[]
2021-03-23,102.2699966430664,103.44000244140624,101.47000122070312,102.25,1016900,[]
2021-03-24,102.72000122070312,104.5999984741211,102.72000122070312,102.75,1076800,[]
2021-03-25,102.25,104.9499969482422,100.70999908447266,104.66999816894533,727700,[]
2021-03-26,105.1999969482422,107.19000244140624,104.6999969482422,107.06999969482422,764400,[]
2021-03-29,106.45999908447266,106.73999786376952,102.94000244140624,103.08000183105467,1463000,[]
2021-03-30,102.4499969482422,103.62999725341795,101.8499984741211,103.01000213623048,1122700,[]
2021-03-31,102.38999938964844,102.83000183105467,100.52999877929688,101.26000213623048,1268900,[]
2021-04-01,101.58999633789062,104.4000015258789,101.58999633789062,104.26000213623048,776700,[]
2021-04-05,104.7699966430664,105.12999725341795,102.23999786376952,104.0199966430664,1199800,[]
2021-04-06,103.47000122070312,104.55999755859376,103.23999786376952,104.26000213623048,1450900,[]
2021-04-07,104.51000213623048,105.41999816894533,103.58999633789062,104.6999969482422,856400,[]
2021-04-08,104.29000091552734,104.62000274658205,103.26000213623048,103.87000274658205,768200,[]
2021-04-09,104.29000091552734,105.12000274658205,103.6999969482422,104.73999786376952,963400,[]
2021-04-12,105.11000061035156,105.43000030517578,103.8000030517578,105.19000244140624,947500,[]
2021-04-13,105.1999969482422,105.83000183105467,104.18000030517578,105.5999984741211,1185400,[]
2021-04-14,105.8000030517578,106.70999908447266,105.1500015258789,105.70999908447266,833300,[]
2021-04-15,106.06999969482422,106.51000213623048,104.87000274658205,105.4800033569336,817100,[]
2021-04-16,105.98999786376952,106.02999877929688,104.48999786376952,105.44000244140624,1193600,[]
2021-04-19,105.79000091552734,106.47000122070312,104.38999938964844,106.1500015258789,983800,[]
2021-04-20,104.9499969482422,106.19000244140624,104.8000030517578,106.12999725341795,1052100,[]
2021-04-21,106.16999816894533,107.5,105.51000213623048,107.4000015258789,1622400,[]
2021-04-22,107.5,107.91000366210938,105.30999755859376,106.0,1595200,[]
2021-04-23,105.95999908447266,106.58999633789062,105.5999984741211,106.0500030517578,798800,[]
2021-04-26,106.31999969482422,107.9000015258789,106.31999969482422,107.33000183105467,1124000,[]
2021-04-27,107.62000274658205,108.77999877929688,106.63999938964844,108.0999984741211,904400,[]
2021-04-28,108.37999725341795,108.37999725341795,106.95999908447266,107.54000091552734,1394800,[]
2021-04-29,108.08999633789062,110.22000122070312,108.08999633789062,109.41999816894533,796100,[]
2021-04-30,109.12999725341795,109.55999755859376,108.33000183105467,109.3499984741211,1369000,[]
2021-05-03,109.62999725341795,110.0,107.70999908447266,108.08000183105467,909100,[]
2021-05-04,108.33000183105467,109.43000030517578,107.22000122070312,108.41999816894533,794800,[]
2021-05-05,107.87000274658205,108.4000015258789,105.36000061035156,106.19000244140624,1150800,[]
2021-05-06,106.68000030517578,107.94000244140624,106.0500030517578,107.51000213623048,771400,[]
2021-05-07,107.0,108.62000274658205,106.7300033569336,108.16000366210938,905500,[]
2021-05-10,109.12000274658205,110.54000091552734,108.12999725341795,108.20999908447266,1065400,[]
2021-05-11,107.5,108.30999755859376,106.18000030517578,107.58999633789062,706200,[]
2021-05-12,107.61000061035156,108.0199966430664,103.54000091552734,103.80999755859376,1399100,[]
2021-05-13,103.5500030517578,106.7699966430664,103.1999969482422,106.01000213623048,1243500,[]
2021-05-14,106.1999969482422,108.33999633789062,106.12000274658205,108.1999969482422,1049300,[]
2021-05-17,108.1999969482422,110.4800033569336,107.68000030517578,110.13999938964844,1427600,[]
2021-05-18,110.12999725341795,113.1500015258789,109.63999938964844,112.41000366210938,1511800,[]
2021-05-19,111.94000244140624,111.94000244140624,108.19000244140624,109.44000244140624,1370800,[]
2021-05-20,109.3000030517578,111.26000213623048,108.5,110.5,1351400,[]
2021-05-21,110.87000274658205,112.83999633789062,110.66000366210938,112.08000183105467,1180500,[]
2021-05-24,112.81999969482422,115.29000091552734,112.41999816894533,114.98999786376952,1054100,[]
2021-05-25,113.5500030517578,114.80999755859376,113.04000091552734,114.43000030517578,1682300,[]
2021-05-26,114.77999877929688,116.68000030517578,113.76000213623048,116.05999755859376,1308400,[]
2021-05-27,116.69000244140624,117.33999633789062,116.08999633789062,116.6500015258789,1950300,[]
2021-05-28,117.16000366210938,117.95999908447266,116.5500030517578,117.55999755859376,676500,[]
2021-06-01,118.0,120.20999908447266,117.80999755859376,120.0,1124800,[]
2021-06-02,121.18000030517578,121.47000122070312,119.4499969482422,121.41999816894533,921600,[]
2021-06-03,121.0500030517578,121.41999816894533,119.62000274658205,120.12000274658205,890800,[]
2021-06-04,120.4000015258789,120.77999877929688,119.22000122070312,120.2699966430664,826100,[]
2021-06-07,120.66999816894533,123.70999908447266,120.19000244140624,123.1500015258789,850800,[]
2021-06-08,122.8000030517578,123.72000122070312,122.18000030517578,122.3499984741211,1068500,[]
2021-06-09,122.72000122070312,123.18000030517578,122.20999908447266,122.37999725341795,567800,[]
2021-06-10,122.93000030517578,123.25,121.8499984741211,122.69000244140624,1391100,[]
2021-06-11,122.29000091552734,123.25,121.58000183105467,123.16999816894533,999100,['engulfing_bull']
2021-06-14,123.5,124.23999786376952,123.26000213623048,124.02999877929688,1111100,[]
2021-06-15,123.69000244140624,124.18000030517578,121.4499969482422,122.0,1374000,[]
2021-06-16,122.0,123.11000061035156,120.81999969482422,121.0999984741211,1493200,[]
2021-06-17,121.48999786376952,121.76000213623048,118.95999908447266,119.26000213623048,1038200,[]
2021-06-18,118.0199966430664,118.98999786376952,117.22000122070312,117.26000213623048,1863000,[]
2021-06-21,118.25,120.11000061035156,118.02999877929688,119.62999725341795,1133100,[]
2021-06-22,119.26000213623048,119.37000274658205,117.5,117.76000213623048,1349600,[]
2021-06-23,118.41999816894533,119.62999725341795,117.62999725341795,118.72000122070312,1299600,[]
2021-06-24,119.0199966430664,119.62000274658205,117.38999938964844,119.06999969482422,1242600,[]
2021-06-25,119.2300033569336,120.23999786376952,118.51000213623048,119.8000030517578,880700,[]
2021-06-28,119.5999984741211,119.80999755859376,115.0199966430664,116.7300033569336,1437700,[]
2021-06-29,115.4499969482422,116.33999633789062,113.79000091552734,113.83000183105467,912900,[]
2021-06-30,113.55999755859376,115.16000366210938,113.55999755859376,114.58999633789062,927800,[]
2021-07-01,114.5999984741211,116.29000091552734,114.19000244140624,114.94000244140624,803600,[]
2021-07-02,115.11000061035156,116.3000030517578,114.55999755859376,116.06999969482422,849200,[]
2021-07-06,115.87999725341795,116.51000213623048,114.18000030517578,116.27999877929688,1378100,[]
2021-07-07,115.06999969482422,115.33000183105467,113.75,114.37999725341795,1534000,[]
2021-07-08,113.3000030517578,114.58000183105467,112.37999725341795,113.4499969482422,1008900,[]
2021-07-09,114.83000183105467,117.23999786376952,114.27999877929688,117.16999816894533,925700,[]
2021-07-12,116.52999877929688,119.0,116.5,118.70999908447266,828800,[]
2021-07-13,118.69000244140624,118.97000122070312,116.04000091552734,116.31999969482422,460700,[]
2021-07-14,116.05999755859376,117.31999969482422,115.86000061035156,116.8000030517578,648300,[]
2021-07-15,116.58000183105467,117.04000091552734,115.9000015258789,116.61000061035156,413500,[]
