Date,Open,High,Low,Close,Volume,signal
2024-12-05,94.87000274658205,95.8499984741211,94.3499984741211,94.4000015258789,1357800,[]
2024-12-06,95.36000061035156,95.88999938964844,94.3000030517578,94.37000274658205,1026500,[]
2024-12-09,97.0,99.62000274658205,95.75,95.94000244140624,2690800,[]
2024-12-10,94.6999969482422,96.4000015258789,93.6999969482422,94.9499969482422,1426800,[]
2024-12-11,95.25,95.62999725341795,94.18000030517578,95.20999908447266,1325700,[]
2024-12-12,94.56999969482422,95.37000274658205,93.38999938964844,93.47000122070312,1575700,[]
2024-12-13,92.87999725341795,95.41999816894533,92.6500015258789,94.52999877929688,1778000,[]
2024-12-16,93.25,93.7699966430664,89.4800033569336,89.68000030517578,3104300,[]
2024-12-17,89.68000030517578,92.62999725341795,89.44000244140625,91.95999908447266,2046400,[]
2024-12-18,91.95999908447266,92.9499969482422,88.22000122070312,88.69999694824219,2096000,[]
2024-12-19,90.62000274658205,90.62000274658205,87.36000061035156,88.30999755859375,1736400,[]
2024-12-20,88.0999984741211,90.13999938964844,88.05000305175781,88.94999694824219,2663400,[]
2024-12-23,88.95999908447266,89.41999816894531,87.76000213623047,88.11000061035156,1312400,[]
2024-12-24,88.12999725341797,89.22000122070312,87.37999725341797,88.77999877929688,692800,[]
2024-12-26,89.01000213623047,89.88999938964844,88.41999816894531,89.30999755859375,1218900,[]
2024-12-27,88.66000366210938,89.29000091552734,88.0199966430664,88.68000030517578,1086700,[]
2024-12-30,87.4000015258789,87.4000015258789,85.23999786376953,85.83000183105469,2180100,[]
2024-12-31,85.93000030517578,86.75,85.87000274658203,86.16000366210938,1612600,[]
2025-01-02,86.33000183105469,87.37999725341797,83.7300033569336,83.80000305175781,2001600,[]
2025-01-03,84.5,86.01000213623047,82.8499984741211,83.31999969482422,2805900,[]
2025-01-06,84.25,86.2699966430664,84.13999938964844,84.61000061035156,2923500,[]
2025-01-07,84.61000061035156,85.55999755859375,81.94000244140625,82.44999694824219,2195300,[]
2025-01-08,82.0,82.38999938964844,80.69999694824219,81.16999816894531,1862300,[]
2025-01-10,80.12000274658203,83.08000183105469,80.12000274658203,81.1500015258789,2655900,['inverted_hammer']
2025-01-13,80.77999877929688,82.5999984741211,80.75,81.33000183105469,1850500,[]
2025-01-14,81.58000183105469,81.87999725341797,79.9000015258789,81.80000305175781,2773800,[]
2025-01-15,82.52999877929688,83.58999633789062,82.19999694824219,82.41000366210938,2264200,[]
2025-01-16,82.77999877929688,83.2300033569336,81.76000213623047,82.5,1844800,[]
2025-01-17,83.25,85.19999694824219,83.0,84.66999816894531,3339700,[]
2025-01-21,85.23999786376953,86.72000122070312,85.19000244140625,86.26000213623047,2617200,[]
2025-01-22,85.75,87.30000305175781,84.31999969482422,85.16000366210938,2862600,[]
2025-01-23,85.0,85.87000274658203,84.37999725341797,85.08000183105469,1746100,[]
2025-01-24,85.0199966430664,85.6500015258789,84.36000061035156,84.98999786376953,1418400,[]
2025-01-27,84.38999938964844,85.51000213623047,84.05999755859375,84.7699966430664,2268100,[]
2025-01-28,84.4800033569336,84.94999694824219,82.80000305175781,84.33000183105469,1919200,[]
2025-01-29,84.77999877929688,85.56999969482422,84.02999877929688,84.11000061035156,1559800,[]
2025-01-30,87.1500015258789,89.75,86.72000122070312,89.5999984741211,2789700,[]
2025-01-31,89.5999984741211,89.61000061035156,85.81999969482422,86.8499984741211,3613300,[]
2025-02-03,84.31999969482422,84.73999786376953,83.0999984741211,83.55999755859375,2721100,[]
2025-02-04,83.12999725341797,84.47000122070312,83.08000183105469,83.19000244140625,2555400,['inverted_hammer']
2025-02-05,82.4000015258789,82.5999984741211,81.22000122070312,81.66000366210938,3796500,[]
2025-02-06,82.41000366210938,82.69999694824219,80.2699966430664,80.6500015258789,2458500,[]
2025-02-07,80.73999786376953,82.22000122070312,80.27999877929688,80.58000183105469,2255300,[]
2025-02-10,80.61000061035156,81.08000183105469,78.70999908447266,78.97000122070312,2620400,[]
2025-02-11,78.1500015258789,78.43000030517578,76.95999908447266,77.0,2137600,[]
2025-02-12,76.87000274658203,78.41000366210938,76.75,78.37000274658203,2801800,['engulfing_bull']
2025-02-13,80.8499984741211,81.94999694824219,79.69000244140625,80.47000122070312,7598800,[]
2025-02-14,84.63999938964844,89.44999694824219,83.52999877929688,88.81999969482422,9031600,[]
2025-02-18,90.76000213623048,92.97000122070312,88.95999908447266,91.20999908447266,5199200,[]
2025-02-19,91.43000030517578,92.55999755859376,90.12000274658205,92.26000213623048,2493500,[]
2025-02-20,92.1999969482422,94.1999969482422,91.97000122070312,93.47000122070312,3407500,[]
