Date,Open,High,Low,Close,Volume,signal
2021-02-16,164.3000030517578,165.24000549316406,162.3800048828125,163.22000122070312,2669400,[]
2021-02-23,162.00999450683594,164.07000732421875,157.7899932861328,161.60000610351562,4721000,[]
2021-03-02,162.0800018310547,175.0500030517578,159.8800048828125,169.64999389648438,6595600,[]
2021-03-09,169.4600067138672,179.6199951171875,160.8800048828125,176.3300018310547,7726100,[]
2021-03-16,175.7899932861328,177.6699981689453,170.10000610351562,172.16000366210938,5634900,[]
2021-03-23,171.50999450683594,175.9199981689453,168.10000610351562,168.5399932861328,7777600,[]
2021-03-30,169.5399932861328,178.3000030517578,167.8699951171875,172.22000122070312,5768800,[]
2021-04-06,172.17999267578125,177.08999633789062,171.16000366210938,176.55999755859375,3937000,[]
2021-04-13,176.7100067138672,183.0500030517578,176.00999450683594,176.92999267578125,4887400,[]
2021-04-20,174.13999938964844,178.69000244140625,173.9199981689453,176.5500030517578,5040000,[]
2021-04-27,176.89999389648438,181.77999877929688,175.07000732421875,178.8800048828125,4522700,[]
2021-05-04,180.0500030517578,183.9199981689453,177.33999633789062,181.8600006103516,6222300,[]
2021-05-11,180.6499938964844,192.1000061035156,180.6499938964844,184.7700042724609,5160100,[]
2021-05-18,185.1699981689453,192.1199951171875,184.07000732421875,188.6199951171875,4553300,[]
2021-05-25,185.3000030517578,193.259994506836,182.8999938964844,187.4199981689453,5901100,[]
2021-06-01,188.509994506836,193.7899932861328,186.0,191.1199951171875,3874000,[]
2021-06-08,191.5500030517578,196.72999572753903,190.08999633789065,195.9600067138672,4411500,[]
2021-06-15,195.7700042724609,196.44000244140625,191.3000030517578,195.25,4275400,[]
2021-06-22,194.5500030517578,197.2899932861328,188.5,196.009994506836,6244800,['engulfing_bull']
2021-06-29,196.5399932861328,198.9100036621093,191.5399932861328,197.7899932861328,4823000,[]
2021-07-06,197.509994506836,204.19000244140625,196.8099975585937,203.6300048828125,3239100,[]
2021-07-13,204.77999877929688,212.4100036621093,198.5200042724609,205.42999267578125,6036500,[]
2021-07-20,205.8300018310547,206.32000732421875,195.8800048828125,204.27999877929688,5450200,[]
2021-07-27,206.1499938964844,208.5599975585937,201.6999969482422,203.38999938964844,3825900,[]
2021-08-03,204.1300048828125,210.1699981689453,196.009994506836,209.6600036621093,5334400,[]
2021-08-10,208.5500030517578,218.9199981689453,206.3500061035156,217.2899932861328,3173300,[]
2021-08-17,217.2700042724609,219.47999572753903,211.5500030517578,212.8300018310547,2840300,[]
2021-08-24,214.1300048828125,217.82000732421875,207.3500061035156,217.0,2966900,[]
2021-08-31,218.0399932861328,224.5599975585937,217.38999938964844,223.8699951171875,3235400,[]
2021-09-07,223.6499938964844,223.7100067138672,213.4499969482422,215.0399932861328,3818000,[]
2021-09-14,214.92999267578125,219.57000732421875,212.5,212.8800048828125,3589800,['inverted_hammer']
2021-09-21,212.88999938964844,216.6999969482422,202.6999969482422,203.6000061035156,5963600,[]
2021-09-28,206.2400054931641,213.0500030517578,201.509994506836,201.97000122070312,4700600,[]
2021-10-05,203.44000244140625,204.25,192.2100067138672,195.07000732421875,7516300,[]
2021-10-12,192.6999969482422,198.47999572753903,188.0500030517578,188.5,6151900,[]
2021-10-19,188.9900054931641,203.3000030517578,188.02999877929688,202.6999969482422,7352500,[]
2021-10-26,202.5800018310547,210.57000732421875,202.4900054931641,209.1100006103516,3876400,[]
2021-11-02,208.2899932861328,221.4600067138672,202.0,216.8300018310547,6833400,[]
2021-11-09,210.5500030517578,223.3600006103516,210.509994506836,219.6600036621093,3794500,[]
2021-11-16,218.0,218.67999267578125,211.8699951171875,215.13999938964844,3554700,[]
2021-11-23,214.5599975585937,215.009994506836,205.8699951171875,208.3699951171875,4152400,[]
2021-11-30,206.759994506836,208.6499938964844,198.77999877929688,199.9499969482422,4911000,[]
2021-12-07,203.3999938964844,204.6000061035156,193.1499938964844,204.22000122070312,5514900,[]
2021-12-14,204.5500030517578,204.67999267578125,188.7400054931641,190.0200042724609,6082900,[]
2021-12-21,189.1300048828125,196.8500061035156,186.8000030517578,190.5800018310547,7401100,[]
2021-12-28,191.07000732421875,200.82000732421875,189.57000732421875,199.4100036621093,2491800,[]
2022-01-04,199.259994506836,200.8999938964844,192.02999877929688,195.1199951171875,3797600,[]
2022-01-11,196.63999938964844,197.8699951171875,185.22000122070312,193.67999267578125,5511100,['hammer']
2022-01-18,193.0,193.0,169.27000427246094,170.75999450683594,8974700,[]
2022-01-25,172.2899932861328,172.88999938964844,150.69000244140625,157.64999389648438,9583600,[]
2022-02-01,160.14999389648438,162.80999755859375,143.63999938964844,155.75,13864200,[]
2022-02-08,156.25,157.39999389648438,147.02999877929688,151.27999877929688,11869000,[]
2022-02-15,153.72999572753906,156.0,142.80999755859375,146.5800018310547,11141600,[]
2022-02-22,145.39999389648438,147.0800018310547,141.27999877929688,142.2100067138672,6880700,[]
2022-03-01,143.6999969482422,145.69000244140625,134.1300048828125,139.55999755859375,9832700,[]
2022-03-08,141.3800048828125,144.3300018310547,133.07000732421875,134.8800048828125,8296300,[]
2022-03-15,138.64999389648438,140.60000610351562,135.10000610351562,139.38999938964844,7984600,[]
2022-03-22,141.88999938964844,149.75999450683594,141.0,149.44000244140625,11901500,[]
2022-03-29,148.4499969482422,155.61000061035156,145.6999969482422,155.0,5314800,[]
2022-04-05,155.14999389648438,157.77000427246094,151.10000610351562,154.85000610351562,7468800,[]
2022-04-12,152.47999572753906,153.00999450683594,142.89999389648438,143.8699951171875,7501200,[]
2022-04-19,143.41000366210938,145.30999755859375,137.44000244140625,145.1199951171875,4189300,['hammer']
2022-04-26,145.66000366210938,146.0399932861328,131.42999267578125,131.4499969482422,7961400,[]
2022-05-03,131.4600067138672,133.36000061035156,122.22000122070312,128.61000061035156,12411700,['hammer']
2022-05-10,128.38999938964844,135.38999938964844,121.0199966430664,122.9000015258789,8614900,[]
2022-05-17,121.38999938964844,126.16999816894533,112.6500015258789,125.66999816894533,10007500,['hammer']
2022-05-24,123.88999938964844,124.61000061035156,115.86000061035156,120.33999633789062,9140400,[]
2022-05-31,120.01000213623048,131.3800048828125,119.51000213623048,127.08999633789062,7385400,['engulfing_bull']
2022-06-07,127.87000274658205,128.24000549316406,122.97000122070312,126.11000061035156,5742400,[]
2022-06-14,125.16000366210938,125.5500030517578,106.61000061035156,107.68000030517578,8985600,[]
2022-06-21,108.95999908447266,112.01000213623048,104.72000122070312,109.88999938964844,8673400,[]
2022-06-28,108.8499984741211,122.6999969482422,108.45999908447266,117.87000274658205,10824200,[]
2022-07-05,115.9000015258789,117.36000061035156,110.45999908447266,117.08000183105467,6158900,[]
2022-07-12,117.11000061035156,120.0,112.33000183105467,113.7699966430664,6709400,[]
