Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2022-05-29,29.600000381469727,30.100000381469727,28.64999961853028,24.12245178222656,26286400,[],[],[]
2022-06-05,29.86000061035156,29.959999084472656,28.549999237060547,23.00774955749512,19476000,[],[],[]
2022-06-12,28.780000686645508,28.86000061035156,25.350000381469727,20.55379867553711,20764700,[],[],[]
2022-06-19,25.1200008392334,25.14999961853028,23.229999542236328,19.423059463500977,34364400,[],[],[]
2022-06-26,24.440000534057617,26.1299991607666,24.3799991607666,20.93071556091309,20232300,[],[],[]
2022-07-03,26.0,26.63999938964844,25.32999992370605,21.31564712524414,21694300,[],[],[]
2022-07-10,26.34000015258789,26.8799991607666,25.57999992370605,21.02694702148437,14808700,[],[],[]
2022-07-17,26.200000762939453,26.729999542236328,25.06999969482422,21.02694702148437,13359300,[],[],[]
2022-07-24,26.31999969482422,27.1299991607666,25.920000076293945,21.492074966430664,12904400,[],[],[]
2022-07-31,26.850000381469727,27.790000915527344,26.489999771118164,22.157690048217773,25163800,[],[],[]
2022-08-07,27.489999771118164,27.940000534057617,26.09000015258789,21.49946022033692,24301800,[],[],[]
2022-08-14,26.84000015258789,28.40999984741211,26.729999542236328,23.00791549682617,23549900,[],[],[]
2022-08-21,28.420000076293945,28.43000030517578,27.700000762939453,22.56186294555664,15806500,[],[],[]
2022-08-28,27.6200008392334,27.959999084472656,26.76000022888184,21.75898170471192,14045800,[],[],[]
2022-09-04,26.71999931335449,26.950000762939453,25.799999237060547,20.97231674194336,17662600,[],[],[]
2022-09-11,26.030000686645508,27.38999938964844,25.8700008392334,22.18880844116211,9807400,[],[],[]
2022-09-18,27.51000022888184,27.63999938964844,25.34000015258789,20.85877990722656,20760900,[],[],[]
2022-09-25,25.489999771118164,25.56999969482422,23.93000030517578,19.69094657897949,17754900,[],[],[]
2022-10-02,24.13999938964844,24.13999938964844,22.450000762939453,18.58799362182617,31119200,[],[],[]
2022-10-09,23.18000030517578,24.5,21.790000915527344,17.760780334472656,26734500,[],[],[]
2022-10-16,21.989999771118164,23.26000022888184,21.40999984741211,18.06084442138672,22593400,[],[],[]
2022-10-23,22.700000762939453,23.440000534057617,22.049999237060547,18.19871711730957,20362800,[],[],[]
2022-10-30,22.729999542236328,23.809999465942383,22.030000686645508,19.2773380279541,25268200,[],[],[]
2022-11-06,23.670000076293945,25.0,23.1200008392334,19.718555450439453,26659400,[],[],[]
2022-11-13,24.1200008392334,25.63999938964844,23.850000381469727,20.87654495239257,20151900,[],[],[]
2022-11-20,25.299999237060547,25.420000076293945,23.96999931335449,20.24416923522949,23405600,[],[],[]
2022-11-27,24.82999992370605,25.530000686645508,24.700000762939453,20.90939712524414,9688900,[],[],[]
2022-12-04,25.34000015258789,26.700000762939453,24.739999771118164,21.50070571899414,20128500,[],[],[]
2022-12-11,26.01000022888184,26.26000022888184,25.309999465942383,20.81905746459961,19694600,[],[],[]
2022-12-18,25.40999984741211,26.14999961853028,24.739999771118164,20.65480613708496,25725300,[],[],[]
2022-12-25,25.170000076293945,25.3799991607666,24.39999961853028,20.67122840881348,14760600,[],[],[]
2023-01-01,25.15999984741211,25.489999771118164,24.65999984741211,20.58910369873047,11944000,[],[],[]
2023-01-08,25.799999237060547,26.89999961853028,25.18000030517578,21.96061515808105,15673800,[],[],[]
2023-01-15,26.63999938964844,27.3799991607666,25.90999984741211,22.215206146240234,14165400,[],[],[]
2023-01-22,27.170000076293945,27.280000686645508,26.440000534057617,22.05095291137696,12815000,[],[],[]
2023-01-29,26.850000381469727,27.65999984741211,26.709999084472656,22.60941505432129,12658500,[],[],[]
2023-02-05,27.32999992370605,28.43000030517578,26.96999931335449,22.691539764404297,19481600,[],[],[]
2023-02-12,27.270000457763672,27.46999931335449,26.13999938964844,22.138822555541992,22612500,[],[],[]
2023-02-19,26.71999931335449,26.799999237060547,25.190000534057617,21.69869804382324,22772100,[],[],[]
2023-02-26,25.959999084472656,25.979999542236328,24.450000762939453,20.386648178100582,13378400,[],[],[]
2023-03-05,24.920000076293945,24.96999931335449,23.3799991607666,20.16244125366211,28816000,[],[],[]
2023-03-12,24.350000381469727,24.459999084472656,21.3799991607666,17.78745460510254,21491300,[],[],[]
2023-03-19,21.229999542236328,21.96999931335449,20.61000061035156,17.222776412963867,44718400,[],[],[]
2023-03-26,20.8799991607666,21.200000762939453,20.209999084472656,17.36394500732422,28941000,[],[],[]
2023-04-02,21.0,21.979999542236328,20.59000015258789,18.24418067932129,23297400,[],[],[]
2023-04-09,21.979999542236328,22.200000762939453,21.1200008392334,17.804061889648438,20494200,[],[],[]
2023-04-16,21.32999992370605,22.190000534057617,20.89999961853028,17.446983337402344,18901300,[],[],[]
2023-04-23,21.06999969482422,21.51000022888184,20.84000015258789,17.546632766723633,17026600,[],[],[]
2023-04-30,21.25,22.01000022888184,20.739999771118164,18.24418067932129,19015900,[],[],[]
2023-05-07,21.940000534057617,22.07999992370605,20.940000534057617,18.09112930297852,24946400,[],[],[]
2023-05-14,21.21999931335449,21.39999961853028,20.739999771118164,17.661592483520508,14897600,[],[],[]
2023-05-21,21.06999969482422,21.26000022888184,19.76000022888184,16.760404586791992,18815700,[],[],[]
2023-05-28,19.93000030517578,20.600000381469727,19.09000015258789,16.398244857788086,22683300,[],[],[]
2023-06-04,19.56999969482422,20.84000015258789,19.549999237060547,17.451038360595703,29580200,[],[],[]
2023-06-11,20.71999931335449,21.489999771118164,20.51000022888184,17.425769805908203,20366100,[],[],[]
2023-06-18,20.71999931335449,21.059999465942383,20.46999931335449,17.408924102783203,28810600,[],[],[]
2023-06-25,20.479999542236328,20.540000915527344,19.21999931335449,16.22980308532715,23730500,[],[],[]
2023-07-02,19.21999931335449,20.21999931335449,19.21999931335449,16.92885398864746,29067100,[],[],[]
2023-07-09,20.170000076293945,20.90999984741211,20.09000015258789,17.307857513427734,15388500,[],[],[]
2023-07-16,20.420000076293945,21.57999992370605,20.270000457763672,18.02375602722168,21293100,[],[],[]
2023-07-23,21.280000686645508,21.8799991607666,20.68000030517578,18.318532943725582,17782000,[],[],[]
2023-07-30,21.770000457763672,22.3799991607666,21.64999961853028,18.30168533325196,22749700,[],[],[]
2023-08-06,21.729999542236328,22.1299991607666,21.01000022888184,18.13336181640625,21321900,[],[],[]
2023-08-13,21.21999931335449,21.530000686645508,20.799999237060547,17.85149383544922,14622900,[],[],[]
2023-08-20,20.770000457763672,20.86000061035156,20.01000022888184,17.159645080566406,13978900,[],[],[]
2023-08-27,20.0,20.559999465942383,19.76000022888184,17.27922248840332,12868200,[],[],[]
2023-09-03,20.280000686645508,20.82999992370605,20.280000686645508,17.637962341308594,15153500,[],[],[]
2023-09-10,20.65999984741211,20.850000381469727,19.989999771118164,17.099855422973633,12105100,[],[],[]
2023-09-17,20.059999465942383,20.459999084472656,19.57999992370605,17.415884017944336,22319900,[],[],[]
2023-09-24,20.31999969482422,20.3799991607666,18.81999969482422,16.08342742919922,19214300,[],[],[]
2023-10-01,18.739999771118164,18.81999969482422,18.010000228881836,15.681984901428224,26007300,[],[],[]
2023-10-08,18.26000022888184,18.39999961853028,16.889999389648438,14.75097370147705,21323400,[],[],[]
2023-10-15,17.149999618530273,18.15999984741211,17.149999618530273,14.853471755981444,21839000,[],[],[]
2023-10-22,17.5,17.780000686645508,16.6200008392334,14.19578456878662,23428400,[],[],[]
2023-10-29,16.450000762939453,16.989999771118164,16.34000015258789,14.02495574951172,25474900,[],[],[]
