Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2017-03-05,66.79906956809744,68.059767034997,65.92285608003353,67.80941009521484,2452100.0,[],[],[]
2017-03-12,67.81837018601588,69.06117533653322,66.74543216441283,66.90636444091797,1633800.0,[],[],[]
2017-03-19,66.87953327223107,67.84515511588894,65.41320978588767,66.91531372070312,2972200.0,[],[],[]
2017-03-26,67.1835337877821,67.1835337877821,65.04659970075016,65.64567565917969,1339200.0,[],[],[]
2017-04-02,65.23438996431014,67.00471771567892,65.17180241706718,65.39531707763672,1685800.0,[],[],[]
2017-04-09,65.52049368792929,65.83343136801172,62.256993595501136,64.11673736572266,3297100.0,[],[],[]
2017-04-16,63.84850386382041,64.80520287160272,62.33746130290692,62.95439529418945,2220000.0,[],[],[]
2017-04-23,63.12428008396149,63.973683222236275,62.63251291008527,63.642879486083984,2143700.0,[],[],[]
2017-04-30,64.04520348043523,65.7976537617741,62.7934493700505,63.92002487182617,2397400.0,[],[],[]
2017-05-07,64.69789082832378,68.67669902950635,64.37601023144435,66.86165618896484,4036700.0,[],[],[]
2017-05-14,66.68284164916984,67.46965736465216,64.33131035858894,64.82307434082031,1755400.0,[],[],[]
2017-05-21,64.98403127929234,65.26120369205478,62.31064204404384,63.2315673828125,3372300.0,[],[],[]
2017-05-28,63.41933990206488,66.16426013305201,63.39251764388512,65.59202575683594,3437400.0,[],[],[]
2017-06-04,65.33272515989606,67.01364942244187,64.14355956522165,66.8437728881836,4491900.0,[],[],[]
2017-06-11,66.53979015011751,67.80045364899256,66.35200791466019,67.06731414794922,2325900.0,[],[],[]
2017-06-18,66.90634203777299,68.73033998684147,66.50398790903861,67.55905151367188,2801500.0,[],[],[]
2017-06-25,67.75576565970658,69.63341731442482,66.52189169743124,69.07012939453125,2730700.0,[],[],[]
2017-07-02,69.39200573359182,69.77647619412242,66.87955076382396,67.97036743164062,2481900.0,[],[],[]
2017-07-09,68.09554290771484,68.52472353312409,66.25365121968123,66.53083038330078,1606400.0,[],[],[]
2017-07-16,66.79013762654947,66.8527251692821,64.2776791716521,64.71578216552734,2080800.0,[],[],[]
2017-07-23,64.72474191296959,65.66356171222408,63.41039500853217,65.64567565917969,2188400.0,[],[],[]
2017-07-30,65.53836784465315,66.37883875912773,64.02731546682521,64.26872253417969,2654700.0,[],[],[]
2017-08-06,64.4654303125613,65.77978050296214,63.66968668248717,63.70545196533203,1977200.0,[],[],[]
2017-08-13,63.35674291855624,67.25506709454103,62.33745633042268,66.39672088623047,3754400.0,[],[],[]
2017-08-20,66.6113153142927,67.68423401674752,66.29837761336383,67.04943084716797,1891000.0,[],[],[]
2017-08-27,67.04942184282001,67.57696192496249,66.38778968907214,66.96896362304688,1936500.0,[],[],[]
2017-09-03,66.99578863499788,68.63199626949383,66.41461467713255,68.24752807617188,1390500.0,[],[],[]
2017-09-10,68.0865902278792,68.47105843522937,64.74263273686515,65.57415008544922,1640200.0,[],[],[]
2017-09-17,65.72615113325398,67.20143600211456,65.64565040905418,66.15531921386719,1717200.0,[],[],[]
2017-09-24,66.26260334709322,66.53082822991374,64.94824883924446,65.82450866699219,1457400.0,[],[],[]
2017-10-01,65.75294586739358,66.3698848477217,63.937927212460785,65.06449890136719,2657900.0,[],[],[]
2017-10-08,65.12708809529431,65.27014923095703,63.3746302503851,64.23298645019531,1849100.0,[],[],[]
2017-10-15,64.22403336123477,65.26118700219928,63.59815119220884,64.1077880859375,1491200.0,[],[],[]
2017-10-22,64.31343258658421,64.8230758062689,58.653719458926886,59.60148239135742,4049600.0,[],[],[]
2017-10-29,59.73559483641136,60.164771413236636,57.44665976938598,58.12618637084961,3126000.0,[],[],[]
2017-11-05,58.188788257611286,58.73419131620188,53.888103072818545,54.37986373901367,3751100.0,['RSI_OVERSOLD'],['RSI_OVERSOLD'],[]
2017-11-12,54.174217681164436,56.07867968034594,50.016600817136215,51.24153518676758,7826900.0,[],[],[]
2017-11-19,51.035894561920905,53.64668280593462,50.96436399283381,53.43209457397461,5104600.0,[],[],[]
2017-11-26,53.28904545598972,53.78080952270831,50.63353932787876,50.64247894287109,3109900.0,[],[],[]
2017-12-03,50.61565166682172,52.59164006467669,50.40106153897315,51.97471237182617,3376700.0,[],[],[]
2017-12-10,52.359163811378174,53.852328183679404,52.34129117708961,53.28904724121094,3013200.0,[],[],[]
2017-12-17,53.2264567610705,54.71068757233257,52.555879745473504,54.53186798095703,3898300.0,[],[],[]
2017-12-24,54.60338372362588,55.36337706043384,53.88810352676632,54.61233139038086,2677300.0,[],[],[]
2017-12-31,54.62126576446365,55.24714442893151,52.93140406169602,53.10128402709961,1958900.0,[],[],[]
2018-01-07,53.360571947561894,54.460328628750744,52.45751746730173,54.10268020629883,2608500.0,[],[],[]
2018-01-14,54.057978136574356,54.54079914430415,52.993985724148025,53.38739013671875,2620900.0,[],[],[]
2018-01-21,53.81657491774392,56.03397123284382,50.96436123172614,52.08200073242188,3277700.0,[],[],[]
2018-01-28,51.92105681789061,54.24574545153802,51.19682524313204,52.68999862670898,3249000.0,[],[],[]
2018-02-04,52.582698368280454,52.86881377446927,47.77237971065786,47.79920196533203,3246800.0,[],[],[]
2018-02-11,47.414727396306645,48.29095617649249,41.87124263723947,44.81286239624024,8012300.0,[],[],[]
2018-02-18,45.23309944030445,49.2029537579707,44.48204967158803,47.79920196533203,6529100.0,[],[],[]
2018-02-25,47.423672962994665,47.83496385100959,45.8232193177449,46.2702751159668,1661500.0,[],[],[]
2018-03-04,46.34179512091078,46.62791651008502,43.865111813722365,46.46697616577149,2687200.0,[],[],[]
2018-03-11,46.306039728208724,48.782720407224744,46.306039728208724,47.28061294555664,3119500.0,[],[],[]
2018-03-18,47.45050497789488,47.843912875897146,43.53429148876442,44.40158081054688,4808600.0,['engulfing'],[],[]
