Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2017-03-05,90.1649599255269,91.6341812082143,88.5084008328957,88.83379364013672,5044900.0,[],[],[]
2017-03-12,88.65628826748573,91.08200401512752,87.65052630667235,89.84943389892578,4151300.0,[],[],[]
2017-03-19,90.24381761280908,93.86267373454943,88.80417714158098,93.33020782470705,5308300.0,[],[],[]
2017-03-26,93.13298751364991,100.68618500673601,88.27172704414235,99.53250122070312,12118900.0,[],[],[]
2017-04-02,98.9408425978004,102.82591816815459,98.75349709774329,102.0272216796875,5342200.0,[],[],[]
2017-04-09,102.03706886664668,102.796328607146,99.94663709274509,100.4791030883789,4753300.0,[],[],[]
2017-04-16,100.60727081110782,102.26384483529432,98.08296518110544,98.41822052001952,3936300.0,[],[],[]
2017-04-23,98.63518155443678,100.14385118229629,96.67292093038719,96.88985443115234,5833300.0,[],[],[]
2017-04-30,98.6253006948944,103.2597642521589,98.55627708779288,99.6212387084961,5449600.0,[],[],[]
2017-05-07,99.61139701764597,101.56378891502499,98.44785036563887,101.16936492919922,3499100.0,[],[],[]
2017-05-14,101.8694346552358,101.99766081607787,97.18566237872166,98.79293823242188,4185900.0,[],[],[]
2017-05-21,98.84225399872413,99.69837194593295,95.53564064500966,99.04733276367188,6224600.0,[],[],[]
2017-05-28,99.99431669250437,107.53060942642296,99.00788534299261,103.8611068725586,10660200.0,[],[],[]
2017-06-04,104.80808258836124,106.11016739623403,102.93388369731674,104.52201080322266,4355800.0,[],[],[]
2017-06-11,104.30501755580048,104.55160893784647,100.66507737549534,104.15703582763672,4516700.0,[],[],[]
2017-06-18,103.94002061108652,105.7550462569018,103.25938755025682,103.70327758789062,4254100.0,[],[],[]
2017-06-25,103.83153706173073,109.08917500539687,102.92401650113165,108.98067474365234,5223300.0,[],[],[]
2017-07-02,109.55281099560675,114.2876573645201,109.55281099560675,112.94610595703124,5454000.0,[],[],[]
2017-07-09,112.8968026688928,113.60703279473407,109.08917121983458,110.6477279663086,2644400.0,[],[],[]
2017-07-16,110.48004913330078,112.15699552970786,109.25687244310154,111.0324478149414,3680900.0,[],[],[]
2017-07-23,111.41715999115695,116.07312525021038,110.64774824932272,115.39249420166016,3113500.0,[],[],[]
2017-07-30,115.64891250921303,118.85481009986796,114.49479259841671,118.3122787475586,3527800.0,[],[],[]
2017-08-06,118.31228472157974,121.08415825251497,116.56630135340272,120.44297790527344,3143300.0,[],[],[]
2017-08-13,121.3702293705517,124.3985704981848,119.44668420363423,122.19882202148438,3674700.0,[],[],[]
2017-08-20,122.94851484121328,123.39240489850134,117.45412396235572,119.40725708007812,4300200.0,[],[],[]
2017-08-27,119.1704627859018,128.52303239222638,117.08673256533353,124.23076629638672,8893800.0,[],[],[]
2017-09-03,124.4379695369708,126.22395226189505,122.1388358159641,124.85237121582033,3790000.0,[],[],[]
2017-09-10,125.19770327042507,129.0164178825774,124.87208444133657,126.06607055664062,3538100.0,[],[],['shooting_star']
2017-09-17,126.7074587490671,128.51320376220022,122.13882689079509,126.4015655517578,4172500.0,[],[],[]
2017-09-24,126.89493293094968,126.9935947374857,123.7768389281227,124.3984832763672,3424600.0,[],[],[]
