Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2017-03-05,25.794154657697757,26.4114170094673,25.317176212348926,25.569692611694336,18841200.0,[],[],[]
2017-03-12,27.084801339905134,27.084801339905134,24.971141985915374,25.747392654418945,31904300.0,[],[],[]
2017-03-19,25.840982839491787,26.439976146603296,25.344945949587235,25.747392654418945,22018400.0,[],[],[]
2017-03-26,25.635079084300667,26.299592009129682,24.905054912178805,25.9064998626709,21871600.0,[],['engulfing'],[]
2017-04-02,25.550847644732087,27.797080753417735,25.466613935902746,27.23552322387696,29631900.0,[],[],[]
2017-04-09,27.23551602345743,28.358631644294874,26.393180844410644,27.5818099975586,25234100.0,[],[],[]
2017-04-16,27.656681743984706,28.031058111173284,25.887777597571944,25.99073028564453,16952100.0,[],[],[]
2017-04-23,25.96265029950446,26.33702753542713,25.457255712677902,25.70995140075684,22667700.0,[],[],[]
2017-04-30,25.83162681760707,26.917303661288493,24.558760463146452,24.7927474975586,39370500.0,[],[],[]
2017-05-07,24.745945522044483,25.251345891501195,23.08935643146249,24.54004669189453,27247300.0,[],[],[]
2017-05-14,24.39965826646472,24.540047199149104,23.473083750642,23.969125747680664,22271900.0,[],[],[]
2017-05-21,24.42773099932273,24.51196469607301,23.11743557567287,23.912973403930664,24607900.0,[],[],[]
2017-05-28,24.137593843130215,24.296699954429627,22.022394048404227,22.649471282958984,27147800.0,[],[],[]
2017-06-04,22.359331064438916,22.452924270507417,20.44067720012572,20.81504821777344,29828900.0,[],[],[]
2017-06-11,20.581065038229795,21.966238849541472,20.440674790542335,21.685461044311523,28212200.0,[],[],[]
2017-06-18,21.966234846935357,22.444217085251697,21.245190850224116,21.90090751647949,27237600.0,[],[],[]
2017-06-25,21.732296406824883,21.89154174845024,19.62463259952123,20.85175895690918,35174900.0,['hammer'],['hammer'],[]
2017-07-02,20.889229933646913,22.33180099532276,20.758087353333448,21.70418739318848,29163600.0,[],[],[]
2017-07-09,21.779125920332262,22.097616506833074,19.69020674526673,19.98059463500977,18530800.0,[],[],[]
2017-07-16,19.943126115301677,21.132783848355274,19.905655787975036,20.89859962463379,23175500.0,[],[],[]
2017-07-23,20.9079639251799,21.47000658781127,19.577803615340805,19.68084526062012,26775400.0,[],[],[]
2017-07-30,19.55905843329799,21.273294198225088,19.05322162393949,20.48643684387207,30251500.0,[],[],[]
2017-08-06,20.27098453088398,20.392761319936145,16.37415371590857,16.74884796142578,58145500.0,['RSI_OVERSOLD'],['RSI_OVERSOLD'],[]
2017-08-13,16.6083394930354,16.7769523669437,15.456160679547152,15.746548652648926,41939700.0,[],[],[]
2017-08-20,15.727802027335388,16.954933335935767,15.690341229099316,16.805055618286133,37711800.0,['engulfing'],['engulfing'],[]
