Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2022-12-04,116.02999877929688,120.06999969482422,109.44000244140624,120.04000091552734,402100,[],[],[]
2022-12-11,118.56999969482422,118.71499633789062,107.4800033569336,107.56999969482422,334800,[],[],[]
2022-12-18,106.8000030517578,115.9000015258789,105.47000122070312,106.43000030517578,551100,[],[],[]
2022-12-25,107.0999984741211,108.19000244140624,103.91999816894533,104.58000183105467,418800,[],[],[]
2023-01-01,104.4499969482422,106.0500030517578,100.1999969482422,105.37999725341795,365800,[],[],[]
2023-01-08,106.4800033569336,111.4499969482422,104.81999969482422,111.31999969482422,364900,[],[],[]
2023-01-15,112.93000030517578,120.22000122070312,110.9800033569336,119.58999633789062,438100,[],[],[]
2023-01-22,119.5,121.55999755859376,113.11000061035156,116.13999938964844,342200,[],[],[]
2023-01-29,116.08000183105467,119.73999786376952,102.84600067138672,106.01000213623048,887100,[],[],[]
2023-02-05,104.86000061035156,121.5999984741211,104.39800262451172,117.5500030517578,703000,[],[],[]
2023-02-12,116.62000274658205,127.62000274658205,114.6999969482422,124.30999755859376,446300,[],[],[]
2023-02-19,124.4800033569336,131.74000549316406,123.87000274658205,131.52000427246094,521400,[],[],[]
2023-02-26,130.0,131.97000122070312,126.11000061035156,130.44000244140625,595500,[],[],[]
2023-03-05,130.74000549316406,135.80999755859375,123.13999938964844,129.5800018310547,757800,[],[],[]
2023-03-12,129.61000061035156,133.74000549316406,114.38999938964844,116.66000366210938,524300,[],[],[]
2023-03-19,114.70999908447266,123.56999969482422,113.58000183105467,117.11000061035156,817400,[],[],[]
2023-03-26,117.12999725341795,120.45999908447266,115.26000213623048,118.61000061035156,513800,[],[],[]
2023-04-02,119.3000030517578,126.73999786376952,116.53500366210938,124.4800033569336,603500,[],[],[]
2023-04-09,124.61000061035156,129.60000610351562,121.08999633789062,125.48999786376952,378200,[],[],[]
2023-04-16,124.4800033569336,129.74000549316406,123.76000213623048,128.10000610351562,371500,[],[],[]
2023-04-23,128.2899932861328,133.8000030517578,127.51000213623048,133.22000122070312,384500,[],[],[]
