Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2022-12-04,33.545354761662196,35.67944623659187,32.236550905901275,34.86248779296875,8763500.0,[],[],[]
2022-12-11,36.42137672298203,36.48806880169476,34.59573095590114,35.81283187866211,16025900.0,[],[],[]
2022-12-18,35.80449876027519,37.69684457216368,32.51998771888963,33.71208190917969,51780200.0,[],[],[]
2022-12-25,33.49532901426887,33.91215133666992,32.30323452759904,33.91215133666992,11788400.0,[],[],[]
2023-01-01,33.845455808487245,34.470678829960804,33.42863892361309,33.95804977416992,5090300.0,[],[],[]
2023-01-08,33.73026126576029,34.04240454982284,32.32130827922691,33.24092102050781,9943700.0,[],[],[]
2023-01-15,33.190297916750644,35.92382751731969,33.097492807080286,35.19825744628906,8480700.0,[],[],[]
2023-01-22,35.31637085968673,36.23597742122765,35.05483539879677,35.96600341796875,7858700.0,[],[],[]
2023-01-29,36.01662175961712,37.872706572956865,35.662278454926295,37.72084426879883,9456100.0,[],[],[]
2023-02-05,37.071217737708956,39.889104018861936,36.86873677861815,39.2479133605957,9965600.0,[],[],[]
2023-02-12,39.34071259464073,41.15461613248323,37.89802966369701,38.53078842163086,16023300.0,[],[],[]
2023-02-19,38.556101970228625,39.24791616845379,37.72929087835837,38.235496520996094,10984900.0,[],[],[]
2023-02-26,37.957085508705106,39.22259235806542,36.75906292278808,38.57295989990234,9293300.0,[],[],[]
2023-03-05,39.22259920459118,41.08713566576309,38.35360850841244,41.044952392578125,12125800.0,[],[],[]
2023-03-12,41.11243496115888,41.17993075649864,38.23549505823703,38.48859786987305,9142400.0,[],[],[]
2023-03-19,38.336734516388205,40.032528686828385,38.17643682425009,39.11292266845703,10860200.0,[],[],[]
2023-03-26,39.45039398631682,40.01566172699375,37.09653167818559,38.06675720214844,9879400.0,[],[],[]
2023-04-02,38.201744320962575,39.44471695392718,36.902485447186926,39.419132232666016,7840800.0,[],[],[]
2023-04-09,39.66645971725671,41.19307768698355,39.66645971725671,40.76664733886719,10499400.0,[],[],[]
2023-04-16,40.51932525180037,41.730383021101105,39.11210678491094,39.29120635986328,10537500.0,[],[],[]
2023-04-23,39.29973651009554,40.38285994251025,38.6686150934087,39.0779914855957,10562800.0,[],[],[]
2023-04-30,39.410606690197234,39.58969946859736,38.13984571543264,38.79654312133789,9047200.0,[],[],[]
2023-05-07,38.87330325698037,39.45324968183559,37.124942072133,39.28268051147461,7327500.0,[],[],[]
2023-05-14,39.20592761428857,39.717641691304536,38.60891388890348,39.34237289428711,6467000.0,[],[],[]
2023-05-21,39.38501911531177,39.52147639134316,38.01191378159681,38.3018913269043,5158300.0,[],[],[]
2023-05-28,38.353058900671826,38.81360015155339,37.59401581911483,38.21660232543945,5564100.0,[],[],[]
2023-06-04,38.24218913600135,38.890366819513204,37.5428493335609,38.600379943847656,4352300.0,[],[],[]
2023-06-11,38.29336147224946,38.86477836421768,37.431975205347115,37.78164291381836,7023600.0,[],[],[]
2023-06-18,37.781644533881135,38.32747543864847,37.06524015603016,38.06309127807617,7491300.0,[],[],[]
2023-06-25,37.84987555965295,38.56627467509635,36.95437461597511,36.99701690673828,8555700.0,[],[],[]
2023-07-02,36.903203288541924,39.19069801118109,36.903203288541924,38.50949478149414,7769200.0,[],[],[]
2023-07-09,38.423266542902454,39.216563979503434,37.923139948942804,38.18183135986328,4305100.0,[],[],[]
2023-07-16,38.061109620323464,40.113337739662306,37.92314469472776,40.03573226928711,5058000.0,[],[],[]
2023-07-23,39.906389516855604,40.40651440019747,38.45775001422239,39.01823425292969,9823500.0,[],[],[]
2023-07-30,39.06997867043869,39.07860003872831,37.18157359634867,37.328163146972656,6213700.0,[],[],[]
2023-08-06,37.4057767579357,37.65583478632324,34.50851102786138,35.00863265991211,10415700.0,[],[],[]
2023-08-13,35.025876982035136,36.58660069069927,35.025876982035136,36.2675666809082,8257200.0,[],[],[]
2023-08-20,36.16408678099686,36.465885456275046,35.043122902058116,35.62947463989258,7972100.0,[],[],[]
2023-08-27,35.6294753656719,36.42277599040385,35.32767812211378,35.93989944458008,6722200.0,[],[],[]
2023-09-03,36.04337254072746,36.60385693251958,35.67258966378916,35.776065826416016,7979600.0,[],[],[]
2023-09-10,35.60360939794845,35.63810145269337,34.53437663914129,34.91378402709961,9258500.0,[],[],[]
2023-09-17,34.87928713677421,35.594984515602356,34.31880473449529,35.43977355957031,9321300.0,[],[],[]
2023-09-24,35.43114623212101,35.43114623212101,33.3530508933553,33.404788970947266,4936400.0,[],[],[]
2023-10-01,33.3013150883202,33.877284299005574,32.86155191094277,33.300872802734375,6572700.0,[],[],[]
2023-10-08,33.2135385337826,33.31834305588875,31.86856937901041,32.71571731567383,7815800.0,[],['hammer'],[]
2023-10-15,32.59344936908108,33.833621544914024,32.58471732756626,33.01266098022461,8887800.0,[],[],[]
2023-10-22,33.23973845735459,33.71134543979463,30.899154551014895,31.03015518188477,7501800.0,[],[],[]
