Date,Open,High,Low,Close,Volume,signal,bull_patterns,bear_patterns
2022-05-15,42.11000061035156,43.790000915527344,40.22999954223633,42.52999877929688,19285700,[],[],[]
2022-05-22,42.619998931884766,44.560001373291016,40.560001373291016,42.7400016784668,17529400,[],[],[]
2022-05-29,43.2400016784668,45.709999084472656,40.119998931884766,45.68999862670898,12966600,[],[],[]
2022-06-05,44.93000030517578,45.810001373291016,44.33000183105469,45.060001373291016,7953800,[],[],[]
2022-06-12,45.02000045776367,45.59999847412109,41.93999862670898,42.0,9381000,[],[],[]
2022-06-19,40.7400016784668,41.72999954223633,35.029998779296875,36.25,21682100,[],[],[]
2022-06-26,37.40999984741211,40.869998931884766,35.83000183105469,40.38999938964844,14306200,[],[],[]
2022-07-03,40.36000061035156,42.5,38.68000030517578,42.220001220703125,11784100,[],[],[]
2022-07-10,41.52999877929688,44.58000183105469,41.2599983215332,44.20000076293945,10343600,[],[],[]
2022-07-17,43.97999954223633,45.470001220703125,42.34999847412109,43.95000076293945,11470400,[],[],[]
2022-07-24,43.81999969482422,47.209999084472656,43.0,45.90999984741211,11048600,['engulfing'],[],[]
2022-07-31,45.2400016784668,45.369998931884766,41.61000061035156,43.619998931884766,14341400,[],[],[]
2022-08-07,43.619998931884766,44.77999877929688,41.130001068115234,42.380001068115234,11061600,[],[],[]
2022-08-14,42.709999084472656,45.18999862670898,42.0099983215332,44.95000076293945,8790900,[],[],[]
2022-08-21,44.619998931884766,45.15999984741211,42.13999938964844,42.310001373291016,6980700,[],[],[]
2022-08-28,41.7400016784668,43.18999862670898,40.630001068115234,41.040000915527344,8293600,['inverted_hammer'],[],[]
2022-09-04,40.619998931884766,41.630001068115234,39.61000061035156,40.45000076293945,11909400,[],[],[]
2022-09-11,40.5099983215332,42.0,39.41999816894531,41.77000045776367,8965800,[],[],[]
2022-09-18,42.119998931884766,42.630001068115234,38.369998931884766,39.36000061035156,16325000,['engulfing'],[],[]
2022-09-25,39.84999847412109,40.95000076293945,38.22999954223633,39.150001525878906,13986700,[],[],[]
2022-10-02,38.900001525878906,39.75,37.22999954223633,37.5,10816800,[],[],[]
2022-10-09,38.2599983215332,41.5,37.79999923706055,40.09000015258789,10342200,[],[],[]
2022-10-16,40.470001220703125,40.7400016784668,36.52000045776367,37.58000183105469,10383600,['engulfing'],[],[]
2022-10-23,38.34999847412109,39.68000030517578,35.9900016784668,37.4900016784668,12302100,[],[],[]
